ID,player_positions,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_position,nation_position,nation_jersey_number,player_tags,player_traits,gk,player_face_url
239460,CDM,22,6/5/1996,176,68,17,Ligue 2,112276,SUB,,,,,13,https://cdn.sofifa.net/players/239/460/19_120.png
239500,GK,19,9/8/1998,186,87,2076,3. Liga,27,SUB,,,,,57,https://cdn.sofifa.net/players/239/500/19_120.png
239562,"LM, CM",21,5/31/1997,170,70,10,Eredivisie,100628,SUB,,,,,14,https://cdn.sofifa.net/players/239/562/19_120.png
239566,"CDM, LM",19,9/21/1998,177,75,2076,3. Liga,110591,SUB,,,,,17,https://cdn.sofifa.net/players/239/566/19_120.png
239609,"CF, CAM, RM",19,1/28/1999,188,75,2012,Super League,110955,SUB,,,,,14,https://cdn.sofifa.net/players/239/609/19_120.png
239621,LM,19,8/25/1998,168,62,341,Liga MX,1970,RES,,,,,14,https://cdn.sofifa.net/players/239/621/19_120.png
239673,CB,19,5/1/1999,180,75,13,Premier League,1943,RES,,,,,12,https://cdn.sofifa.net/players/239/673/19_120.png
239689,GK,17,7/4/2000,192,79,2076,3. Liga,110592,SUB,,,,,57,https://cdn.sofifa.net/players/239/689/19_120.png
239781,"LM, RM, ST",20,9/1/1997,180,72,1,Superliga,1446,SUB,,,,,13,https://cdn.sofifa.net/players/239/781/19_120.png
239984,"CB, RB",21,2/16/1997,185,73,50,Premiership,184,LCB,,,,,14,https://cdn.sofifa.net/players/239/984/19_120.png
240025,"CM, LM",21,2/5/1997,174,69,32,Serie B,1847,RES,,,,,14,https://cdn.sofifa.net/players/240/025/19_120.png
240059,LW,20,7/4/1997,174,68,17,Ligue 2,111817,SUB,,,,,15,https://cdn.sofifa.net/players/240/059/19_120.png
240060,RB,18,1/4/2000,176,69,14,Championship,1792,RES,,,,,14,https://cdn.sofifa.net/players/240/060/19_120.png
240063,GK,26,8/21/1991,191,91,17,Ligue 2,110316,GK,,,,,57,https://cdn.sofifa.net/players/240/063/19_120.png
240170,GK,18,7/5/1999,192,84,10,Eredivisie,1904,RES,,,,,57,https://cdn.sofifa.net/players/240/170/19_120.png
240252,CDM,18,9/23/1999,175,68,335,Primera Division,110977,RES,,,,,14,https://cdn.sofifa.net/players/240/252/19_120.png
240328,"LB, LM",22,11/22/1995,177,70,350,Pro League,113057,SUB,,,,,13,https://cdn.sofifa.net/players/240/328/19_120.png
240333,CB,22,10/1/1995,185,75,68,Super Lig,741,SUB,,,,,14,https://cdn.sofifa.net/players/240/333/19_120.png
240400,ST,20,1/26/1998,183,78,189,Super League,10032,SUB,,,,,17,https://cdn.sofifa.net/players/240/400/19_120.png
240527,GK,20,1/31/1998,193,80,16,Ligue 1,62,RES,,,,,57,https://cdn.sofifa.net/players/240/527/19_120.png
240534,"CM, CDM",22,2/2/1996,184,64,350,Pro League,605,RES,,,,,16,https://cdn.sofifa.net/players/240/534/19_120.png
240584,GK,18,12/23/1999,186,80,10,Eredivisie,100651,SUB,,,,,57,https://cdn.sofifa.net/players/240/584/19_120.png
240673,ST,19,9/8/1998,180,70,61,League Two,1920,RES,,,,,15,https://cdn.sofifa.net/players/240/673/19_120.png
240681,GK,19,8/4/1998,190,75,10,Eredivisie,1915,RES,,,,,57,https://cdn.sofifa.net/players/240/681/19_120.png
240682,LM,22,10/20/1995,183,68,350,Pro League,112096,RES,,,,,16,https://cdn.sofifa.net/players/240/682/19_120.png
240745,ST,25,9/2/1992,194,83,61,League Two,1928,SUB,,,,,14,https://cdn.sofifa.net/players/240/745/19_120.png
240779,RW,18,2/2/2000,178,70,31,Serie A,110374,RES,,,,,14,https://cdn.sofifa.net/players/240/779/19_120.png
240791,GK,21,9/2/1996,187,79,54,La Liga 2,1867,RES,,,,,57,https://cdn.sofifa.net/players/240/791/19_120.png
240876,CB,20,3/26/1998,189,85,353,Liga Profesional,111022,SUB,,,,,16,https://cdn.sofifa.net/players/240/876/19_120.png
240920,GK,20,9/19/1997,180,69,350,Pro League,111674,SUB,,,,,57,https://cdn.sofifa.net/players/240/920/19_120.png
240987,GK,18,10/8/1999,180,75,60,League One,1929,SUB,,,,,57,https://cdn.sofifa.net/players/240/987/19_120.png
241010,"CB, RB",24,1/13/1994,186,74,353,Liga Profesional,110580,SUB,,,,,15,https://cdn.sofifa.net/players/241/010/19_120.png
241046,ST,17,8/21/2000,170,65,353,Liga Profesional,111708,RES,,,,,14,https://cdn.sofifa.net/players/241/046/19_120.png
241100,LB,19,8/29/1998,173,66,353,Liga Profesional,111019,RES,,,,,13,https://cdn.sofifa.net/players/241/100/19_120.png
241157,LB,19,10/20/1998,184,72,16,Ligue 1,224,RES,,,,,16,https://cdn.sofifa.net/players/241/157/19_120.png
241215,GK,19,7/6/1998,183,82,349,J-League,101150,RES,,,,,57,https://cdn.sofifa.net/players/241/215/19_120.png
241239,"RM, LM, ST",21,6/4/1997,179,74,54,La Liga 2,1861,RES,,,,"Beat Offside Trap, Speed Dribbler (AI)",14,https://cdn.sofifa.net/players/241/239/19_120.png
241299,CB,22,8/8/1995,187,78,2012,Super League,112165,SUB,,,,,13,https://cdn.sofifa.net/players/241/299/19_120.png
241311,"LB, LM",29,3/25/1989,175,70,2012,Super League,111779,LM,,,,Early Crosser,15,https://cdn.sofifa.net/players/241/311/19_120.png
241474,"LW, RW",19,11/26/1998,177,73,13,Premier League,144,RES,,,,Long Shot Taker (AI),13,https://cdn.sofifa.net/players/241/474/19_120.png
241493,"CB, RB",17,7/8/2000,185,75,60,League One,1938,RES,,,,,14,https://cdn.sofifa.net/players/241/493/19_120.png
241522,ST,19,2/7/1999,190,82,1,Superliga,819,SUB,,,,,14,https://cdn.sofifa.net/players/241/522/19_120.png
241523,ST,19,6/18/1999,178,65,14,Championship,1925,RES,,,,,15,https://cdn.sofifa.net/players/241/523/19_120.png
241534,"CB, LB",21,11/13/1996,180,70,65,Premier Division,422,SUB,,,,,13,https://cdn.sofifa.net/players/241/534/19_120.png
241536,"RM, CAM",21,8/26/1996,179,70,80,Bundesliga,256,RES,,,,"Avoids Using Weaker Foot, Finesse Shot",14,https://cdn.sofifa.net/players/241/536/19_120.png
241552,LM,16,7/30/2001,170,65,351,A-League,111399,SUB,,,,,12,https://cdn.sofifa.net/players/241/552/19_120.png
241584,GK,21,8/8/1996,178,69,353,Liga Profesional,111711,SUB,,,,,57,https://cdn.sofifa.net/players/241/584/19_120.png
241587,CDM,21,9/25/1996,180,70,350,Pro League,112392,LDM,,,,,18,https://cdn.sofifa.net/players/241/587/19_120.png
241614,CM,17,11/7/2000,180,72,14,Championship,1925,RES,,,,Long Passer (AI),16,https://cdn.sofifa.net/players/241/614/19_120.png
241649,GK,26,10/11/1991,190,87,56,Allsvenskan,111705,SUB,,,,,57,https://cdn.sofifa.net/players/241/649/19_120.png
241694,ST,20,10/18/1997,170,65,336,Liga BetPlay,101102,RES,,,,,14,https://cdn.sofifa.net/players/241/694/19_120.png
241821,"ST, RM",20,6/4/1998,188,76,17,Ligue 2,1815,SUB,,,,,18,https://cdn.sofifa.net/players/241/821/19_120.png
241839,ST,17,7/14/2000,178,73,31,Serie A,1842,SUB,,,,,15,https://cdn.sofifa.net/players/241/839/19_120.png
241866,CB,20,5/2/1998,179,82,189,Super League,1715,SUB,,,,,13,https://cdn.sofifa.net/players/241/866/19_120.png
241915,CM,21,5/8/1997,187,74,41,Eliteserien,112200,SUB,,,,,16,https://cdn.sofifa.net/players/241/915/19_120.png
241918,ST,23,7/29/1994,184,74,41,Eliteserien,112200,SUB,,,,,18,https://cdn.sofifa.net/players/241/918/19_120.png
241938,"CAM, CM, CDM",19,12/19/1998,178,65,350,Pro League,605,SUB,,,,,19,https://cdn.sofifa.net/players/241/938/19_120.png
241949,"CDM, CM",30,12/8/1987,181,81,336,Liga BetPlay,112970,RES,,,,,15,https://cdn.sofifa.net/players/241/949/19_120.png
241963,"CM, CAM, CDM",19,4/2/1999,161,59,350,Pro League,112096,SUB,,,,,16,https://cdn.sofifa.net/players/241/963/19_120.png
241978,GK,17,11/18/2000,182,77,341,Liga MX,111678,RES,,,,,57,https://cdn.sofifa.net/players/241/978/19_120.png
242092,RW,22,8/17/1995,174,70,56,Allsvenskan,111705,SUB,,,,,14,https://cdn.sofifa.net/players/242/092/19_120.png
242094,CAM,28,12/2/1989,182,80,56,Allsvenskan,111705,SUB,,,,,17,https://cdn.sofifa.net/players/242/094/19_120.png
242095,RB,26,11/10/1991,185,80,56,Allsvenskan,111705,SUB,,,,,15,https://cdn.sofifa.net/players/242/095/19_120.png
242118,RM,21,6/12/1997,173,65,341,Liga MX,101121,RES,,,,,11,https://cdn.sofifa.net/players/242/118/19_120.png
242124,"CDM, CM",33,11/23/1984,176,69,349,J-League,112448,SUB,,,,,17,https://cdn.sofifa.net/players/242/124/19_120.png
242132,LB,25,3/28/1993,178,70,336,Liga BetPlay,112970,SUB,,,,,13,https://cdn.sofifa.net/players/242/132/19_120.png
242139,LM,25,2/1/1993,179,65,41,Eliteserien,1463,LM,,,,,13,https://cdn.sofifa.net/players/242/139/19_120.png
242162,RW,18,2/15/2000,175,70,41,Eliteserien,918,RES,,,,,16,https://cdn.sofifa.net/players/242/162/19_120.png
242169,"LB, RB",24,8/11/1993,174,68,56,Allsvenskan,703,SUB,,,,,13,https://cdn.sofifa.net/players/242/169/19_120.png
242184,"RWB, RB",18,11/12/1999,170,63,19,Bundesliga,10029,RES,,,,,16,https://cdn.sofifa.net/players/242/184/19_120.png
242233,"RW, ST",18,11/4/1999,182,70,41,Eliteserien,1524,SUB,,,,,13,https://cdn.sofifa.net/players/242/233/19_120.png
242266,GK,20,2/21/1998,195,91,4,Jupiler Pro League,15005,SUB,,,,,57,https://cdn.sofifa.net/players/242/266/19_120.png
242276,ST,21,8/5/1996,187,76,2012,Super League,111768,SUB,,,,,16,https://cdn.sofifa.net/players/242/276/19_120.png
242280,CM,18,8/24/1999,176,65,50,Premiership,77,CAM,,,,,16,https://cdn.sofifa.net/players/242/280/19_120.png
242315,GK,23,12/14/1994,186,77,56,Allsvenskan,703,SUB,,,,,57,https://cdn.sofifa.net/players/242/315/19_120.png
242346,CM,20,11/24/1997,175,68,353,Liga Profesional,110580,RES,,,,,14,https://cdn.sofifa.net/players/242/346/19_120.png
242391,GK,22,6/12/1996,183,75,17,Ligue 2,217,SUB,,,,,57,https://cdn.sofifa.net/players/242/391/19_120.png
242424,CAM,19,4/7/1999,165,63,341,Liga MX,101121,LM,,,,,15,https://cdn.sofifa.net/players/242/424/19_120.png
242428,"CM, CAM",18,4/20/2000,176,72,349,J-League,101150,RES,,,,Playmaker (AI),15,https://cdn.sofifa.net/players/242/428/19_120.png
242470,CM,24,1/15/1994,168,60,336,Liga BetPlay,112019,SUB,,,,,15,https://cdn.sofifa.net/players/242/470/19_120.png
242514,GK,26,3/8/1992,192,80,66,Ekstraklasa,111086,SUB,,,,"Avoids Using Weaker Foot, Comes For Crosses",57,https://cdn.sofifa.net/players/242/514/19_120.png
242548,CM,17,9/29/2000,169,65,353,Liga Profesional,111706,RES,,,,,15,https://cdn.sofifa.net/players/242/548/19_120.png
242555,CB,22,8/2/1995,188,79,39,Major League Soccer,691,SUB,,,,,15,https://cdn.sofifa.net/players/242/555/19_120.png
242560,CB,23,5/7/1995,174,72,349,J-League,113161,RES,,,,,16,https://cdn.sofifa.net/players/242/560/19_120.png
242579,GK,21,2/19/1997,192,88,336,Liga BetPlay,112579,SUB,,,,,57,https://cdn.sofifa.net/players/242/579/19_120.png
242584,"LB, LM",23,4/13/1995,171,68,349,J-League,112092,SUB,,,,,15,https://cdn.sofifa.net/players/242/584/19_120.png
242587,CAM,28,1/8/1990,170,64,349,J-League,112092,SUB,,,,,14,https://cdn.sofifa.net/players/242/587/19_120.png
242599,"RB, RM",26,10/15/1991,184,75,1,Superliga,1446,RM,,,,,14,https://cdn.sofifa.net/players/242/599/19_120.png
242600,"CM, RM",18,8/17/1999,185,74,1,Superliga,1788,RES,,,,,16,https://cdn.sofifa.net/players/242/600/19_120.png
242603,CB,18,2/12/2000,197,88,17,Ligue 2,57,SUB,,,,,17,https://cdn.sofifa.net/players/242/603/19_120.png
242637,"LM, CAM, RM",22,1/10/1996,172,66,65,Premier Division,753,RES,,,,Technical Dribbler (AI),14,https://cdn.sofifa.net/players/242/637/19_120.png
242652,"RM, CAM",18,5/13/2000,175,68,39,Major League Soccer,689,RES,,,,,14,https://cdn.sofifa.net/players/242/652/19_120.png
242656,GK,18,3/2/2000,196,74,17,Ligue 2,217,RES,,,,,57,https://cdn.sofifa.net/players/242/656/19_120.png
242662,"CB, LB",20,11/12/1997,196,83,2076,3. Liga,531,SUB,,,,,15,https://cdn.sofifa.net/players/242/662/19_120.png
242721,GK,23,10/3/1994,195,93,39,Major League Soccer,696,SUB,,,,,57,https://cdn.sofifa.net/players/242/721/19_120.png
242831,RB,21,8/23/1996,178,74,353,Liga Profesional,110580,RES,,,,,15,https://cdn.sofifa.net/players/242/831/19_120.png
242894,CM,25,6/10/1993,185,81,41,Eliteserien,1757,SUB,,,,,14,https://cdn.sofifa.net/players/242/894/19_120.png
242944,"CB, CDM",29,1/4/1989,185,82,335,Primera Division,111327,SUB,,,,,14,https://cdn.sofifa.net/players/242/944/19_120.png
242961,"RM, LM, RB",17,8/17/2000,170,65,14,Championship,4,RES,,,,,15,https://cdn.sofifa.net/players/242/961/19_120.png
242994,CM,17,11/5/2000,177,76,68,Super Lig,101026,RES,,,,,17,https://cdn.sofifa.net/players/242/994/19_120.png
243066,CM,21,1/8/1997,181,67,2012,Super League,111768,RES,,,,,14,https://cdn.sofifa.net/players/243/066/19_120.png
243121,LM,18,2/17/2000,176,78,66,Ekstraklasa,420,LM,,,,,15,https://cdn.sofifa.net/players/243/121/19_120.png
243126,RB,23,3/24/1995,173,64,39,Major League Soccer,111928,RES,,,,,13,https://cdn.sofifa.net/players/243/126/19_120.png
243147,LB,23,3/10/1995,179,61,68,Super Lig,741,RES,,,,,16,https://cdn.sofifa.net/players/243/147/19_120.png
243174,RM,27,2/10/1991,175,68,83,K League 1,1475,RES,,,,,17,https://cdn.sofifa.net/players/243/174/19_120.png
243214,"LM, LB",24,3/4/1994,180,82,39,Major League Soccer,111651,SUB,,,,,12,https://cdn.sofifa.net/players/243/214/19_120.png
243242,GK,18,5/25/2000,189,86,83,K League 1,983,SUB,,,,,57,https://cdn.sofifa.net/players/243/242/19_120.png
243243,"CDM, CM",19,11/26/1998,175,65,20,2. Bundesliga,159,RES,,,,,16,https://cdn.sofifa.net/players/243/243/19_120.png
243271,CM,20,1/1/1998,175,67,68,Super Lig,325,SUB,,,,,16,https://cdn.sofifa.net/players/243/271/19_120.png
243442,"CB, RB",17,12/25/2000,184,77,80,Bundesliga,111821,RCB,,,,,16,https://cdn.sofifa.net/players/243/442/19_120.png
243497,CB,18,4/5/2000,188,80,66,Ekstraklasa,110746,SUB,,,,,14,https://cdn.sofifa.net/players/243/497/19_120.png
243525,CM,18,7/14/1999,180,76,80,Bundesliga,112075,CAM,,,,,16,https://cdn.sofifa.net/players/243/525/19_120.png
243574,RB,19,12/30/1998,171,66,16,Ligue 1,66,RES,,,,,15,https://cdn.sofifa.net/players/243/574/19_120.png
243595,"CDM, CB",20,7/1/1998,184,69,16,Ligue 1,74,RES,,,,,15,https://cdn.sofifa.net/players/243/595/19_120.png
243608,"LM, LWB",18,1/26/2000,179,72,13,Premier League,110,RES,,,,,13,https://cdn.sofifa.net/players/243/608/19_120.png
243626,CB,23,5/31/1995,187,84,83,K League 1,110765,SUB,,,#Strength,,15,https://cdn.sofifa.net/players/243/626/19_120.png
243774,GK,20,1/2/1998,178,69,353,Liga Profesional,111714,SUB,,,,,57,https://cdn.sofifa.net/players/243/774/19_120.png
243803,CB,21,5/1/1997,193,75,353,Liga Profesional,111714,RES,,,,,14,https://cdn.sofifa.net/players/243/803/19_120.png
243804,RB,20,7/4/1997,170,67,353,Liga Profesional,111714,RES,,,,,16,https://cdn.sofifa.net/players/243/804/19_120.png
243810,GK,18,1/14/2000,180,78,353,Liga Profesional,111707,SUB,,,,,57,https://cdn.sofifa.net/players/243/810/19_120.png
243825,LB,29,3/12/1989,178,75,68,Super Lig,749,LB,,,,,15,https://cdn.sofifa.net/players/243/825/19_120.png
243854,CB,18,5/3/2000,187,82,16,Ligue 1,76,SUB,,,,,15,https://cdn.sofifa.net/players/243/854/19_120.png
243871,CM,17,2/15/2001,177,65,13,Premier League,1939,RES,,,,,18,https://cdn.sofifa.net/players/243/871/19_120.png
243872,ST,17,1/22/2001,177,68,13,Premier League,1939,RES,,,,,16,https://cdn.sofifa.net/players/243/872/19_120.png
243878,GK,22,11/7/1995,188,79,2076,3. Liga,167,SUB,,,,,57,https://cdn.sofifa.net/players/243/878/19_120.png
243913,ST,18,5/26/2000,180,70,335,Primera Division,112535,SUB,,,,,15,https://cdn.sofifa.net/players/243/913/19_120.png
243932,"CAM, RM",18,4/10/2000,180,72,19,Bundesliga,38,RES,,,,,17,https://cdn.sofifa.net/players/243/932/19_120.png
243943,"CM, CDM",17,1/16/2001,175,70,54,La Liga 2,468,RES,,,,,13,https://cdn.sofifa.net/players/243/943/19_120.png
243950,RW,25,12/7/1992,175,74,17,Ligue 2,111817,SUB,,,,,11,https://cdn.sofifa.net/players/243/950/19_120.png
243964,"ST, CAM",25,3/2/1993,185,76,50,Premiership,100805,SUB,,,,,12,https://cdn.sofifa.net/players/243/964/19_120.png
243973,CB,18,8/13/1999,190,87,20,2. Bundesliga,111235,RES,,,,,15,https://cdn.sofifa.net/players/243/973/19_120.png
243977,"ST, RW, LW",26,9/16/1991,175,75,335,Primera Division,101097,SUB,,,,,12,https://cdn.sofifa.net/players/243/977/19_120.png
243981,CB,20,4/23/1998,190,81,189,Super League,435,LCB,,,,,15,https://cdn.sofifa.net/players/243/981/19_120.png
243998,CDM,19,5/15/1999,184,70,2076,3. Liga,167,SUB,,,,,12,https://cdn.sofifa.net/players/243/998/19_120.png
244018,GK,21,1/14/1997,191,80,66,Ekstraklasa,111082,SUB,,,,,57,https://cdn.sofifa.net/players/244/018/19_120.png
244054,CM,25,8/4/1992,170,68,60,League One,110313,SUB,,,,,15,https://cdn.sofifa.net/players/244/054/19_120.png
244068,CB,21,4/28/1997,189,84,19,Bundesliga,25,RES,,,,,15,https://cdn.sofifa.net/players/244/068/19_120.png
244073,GK,20,2/21/1998,192,84,2076,3. Liga,110500,SUB,,,,,57,https://cdn.sofifa.net/players/244/073/19_120.png
244090,GK,19,7/31/1998,186,82,20,2. Bundesliga,165,SUB,,,,,57,https://cdn.sofifa.net/players/244/090/19_120.png
244099,"RW, LW",21,10/3/1996,174,68,17,Ligue 2,1813,SUB,,,,Speed Dribbler (AI),12,https://cdn.sofifa.net/players/244/099/19_120.png
244134,RB,18,12/8/1999,176,70,68,Super Lig,742,RB,,,,,16,https://cdn.sofifa.net/players/244/134/19_120.png
244140,"RM, LM, RW, LW",17,1/15/2001,177,69,19,Bundesliga,22,RES,,,,,13,https://cdn.sofifa.net/players/244/140/19_120.png
244212,CDM,23,9/25/1994,181,73,66,Ekstraklasa,111086,SUB,,,,,15,https://cdn.sofifa.net/players/244/212/19_120.png
244257,"ST, RW",17,7/11/2000,186,78,19,Bundesliga,169,RES,,,,,16,https://cdn.sofifa.net/players/244/257/19_120.png
244282,RB,19,5/4/1999,176,72,2076,3. Liga,550,RES,,,,,13,https://cdn.sofifa.net/players/244/282/19_120.png
244284,CB,19,8/18/1998,188,86,2076,3. Liga,550,SUB,,,,,16,https://cdn.sofifa.net/players/244/284/19_120.png
244308,LB,21,2/9/1997,180,74,336,Liga BetPlay,101101,SUB,,,,,15,https://cdn.sofifa.net/players/244/308/19_120.png
244317,RM,29,9/14/1988,154,55,66,Ekstraklasa,112505,RES,,,,,14,https://cdn.sofifa.net/players/244/317/19_120.png
244331,ST,21,9/23/1996,181,76,66,Ekstraklasa,111083,SUB,,,,,14,https://cdn.sofifa.net/players/244/331/19_120.png
244360,"CB, LB",22,4/9/1996,188,73,32,Serie B,347,RES,,,,,13,https://cdn.sofifa.net/players/244/360/19_120.png
244390,"LW, CF",25,3/29/1993,188,80,20,2. Bundesliga,110588,SUB,,,,,13,https://cdn.sofifa.net/players/244/390/19_120.png
244398,LB,22,3/30/1996,170,75,17,Ligue 2,111273,SUB,,,,,12,https://cdn.sofifa.net/players/244/398/19_120.png
244417,GK,18,1/22/2000,194,82,19,Bundesliga,112172,SUB,,,,,57,https://cdn.sofifa.net/players/244/417/19_120.png
244458,GK,21,7/27/1996,189,80,2076,3. Liga,27,RES,,,,,57,https://cdn.sofifa.net/players/244/458/19_120.png
244480,CM,20,5/30/1998,173,72,17,Ligue 2,378,RES,,,,,16,https://cdn.sofifa.net/players/244/480/19_120.png
244481,CB,20,3/2/1998,185,79,17,Ligue 2,378,RES,,,,,13,https://cdn.sofifa.net/players/244/481/19_120.png
244504,ST,24,10/15/1993,190,83,61,League Two,1945,RES,,,,,13,https://cdn.sofifa.net/players/244/504/19_120.png
244524,GK,21,11/2/1996,184,75,2076,3. Liga,110700,SUB,,,,,57,https://cdn.sofifa.net/players/244/524/19_120.png
244560,RM,19,2/5/1999,177,67,341,Liga MX,1881,RES,,,,,16,https://cdn.sofifa.net/players/244/560/19_120.png
244578,GK,25,7/7/1992,180,72,341,Liga MX,110781,RES,,,,,57,https://cdn.sofifa.net/players/244/578/19_120.png
244589,ST,20,3/4/1998,184,73,66,Ekstraklasa,111083,SUB,,,,,17,https://cdn.sofifa.net/players/244/589/19_120.png
244592,ST,17,4/1/2001,179,71,189,Super League,896,RES,,,,,16,https://cdn.sofifa.net/players/244/592/19_120.png
244615,LM,20,10/31/1997,168,62,341,Liga MX,111678,SUB,,,,,15,https://cdn.sofifa.net/players/244/615/19_120.png
244644,CM,23,5/20/1995,174,74,341,Liga MX,110152,RES,,,,,13,https://cdn.sofifa.net/players/244/644/19_120.png
244662,"RW, CAM",20,1/27/1998,182,75,32,Serie B,112168,SUB,,,,Takes Finesse Free Kicks,14,https://cdn.sofifa.net/players/244/662/19_120.png
244663,LB,20,1/29/1998,180,76,80,Bundesliga,111821,LB,,,,,15,https://cdn.sofifa.net/players/244/663/19_120.png
244688,CB,24,6/9/1994,182,81,17,Ligue 2,113948,SUB,,,,,14,https://cdn.sofifa.net/players/244/688/19_120.png
244703,CAM,26,7/21/1991,179,75,68,Super Lig,749,SUB,,,,,13,https://cdn.sofifa.net/players/244/703/19_120.png
244725,CM,18,3/3/2000,182,73,10,Eredivisie,100651,SUB,,,,,15,https://cdn.sofifa.net/players/244/725/19_120.png
244735,"CM, LB",23,2/11/1995,178,72,17,Ligue 2,113948,RES,,,,,17,https://cdn.sofifa.net/players/244/735/19_120.png
244739,"CM, CAM",24,1/18/1994,176,68,336,Liga BetPlay,111723,LCM,,,,,14,https://cdn.sofifa.net/players/244/739/19_120.png
244743,RW,21,3/3/1997,170,61,341,Liga MX,110145,SUB,,,,,15,https://cdn.sofifa.net/players/244/743/19_120.png
244754,LB,25,3/5/1993,176,72,66,Ekstraklasa,112505,SUB,,,,,14,https://cdn.sofifa.net/players/244/754/19_120.png
244801,ST,25,9/20/1992,187,80,349,J-League,113161,SUB,,,,,14,https://cdn.sofifa.net/players/244/801/19_120.png
244819,RM,20,9/19/1997,174,68,336,Liga BetPlay,112527,RES,,,,,14,https://cdn.sofifa.net/players/244/819/19_120.png
244840,LB,19,5/3/1999,178,72,10,Eredivisie,100634,RES,,,,"Early Crosser, Takes Finesse Free Kicks",13,https://cdn.sofifa.net/players/244/840/19_120.png
244854,RM,19,12/19/1998,172,66,353,Liga Profesional,101084,SUB,,,,,12,https://cdn.sofifa.net/players/244/854/19_120.png
